frame,object_id,model_name,"position(x,y,z)","velocity(x,y,z)","angular_velocity(x,y,z)","scale(x,y,z)",speed,angular_speed,is_target,vel_change_magnitude,pos_change_magnitude
14,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
15,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
16,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
17,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
18,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
19,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
20,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
21,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
22,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
23,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
24,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
25,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
26,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
27,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
28,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
29,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
30,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
31,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
32,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
33,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
34,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
35,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
36,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
37,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
38,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
39,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
40,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
41,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
42,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
43,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
44,1,cube,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[3.   0.01 3.  ],0.0,0.0,False,0.0,0.0
0,3,sphere,[-9.9999958e-01  8.0000013e-03 -1.6410013e-08],[-3.5590074e-05 -1.4901161e-08  3.2097144e-06],[ 5.5700712e-05 -1.8085419e-04  1.8538584e-04],[0.3 0.3 0.3],3.573452e-05,0.00026491264,False,0.0,0.0
1,3,sphere,[-9.9999970e-01  9.5999688e-03 -1.0593885e-07],[-7.1823699e-05 -2.9802322e-08  6.0699626e-06],[ 9.2663424e-05 -2.7362537e-04  4.1716054e-04],[0.3 0.3 0.3],7.207974e-05,0.00050742517,False,3.6346344131743535e-05,0.0015999674797058105
2,3,sphere,[-9.9999976e-01  9.9199861e-03 -2.0579591e-07],[-1.0780176e-04 -5.9604645e-08  8.7069266e-06],[ 0.00011444 -0.00029234  0.00068188],[0.3 0.3 0.3],0.000108152824,0.0007506776,False,3.607457983889617e-05,0.00032001733779907227
3,3,sphere,[-1.0000000e+00  9.9840164e-03 -2.6836824e-07],[-1.4403366e-04 -7.4505806e-08  1.0734191e-05],[ 0.00013095 -0.00030779  0.00095006],[0.3 0.3 0.3],0.00014443311,0.0010072255,False,3.628858030424453e-05,6.40307625872083e-05
4,3,sphere,[-1.0000001e+00  9.9968165e-03 -3.6901019e-07],[-1.8066136e-04 -1.0430813e-07  1.1762956e-05],[ 0.00014286 -0.00033985  0.00121344],[0.3 0.3 0.3],0.00018104393,0.0012682012,False,3.664215182652697e-05,1.280104788747849e-05
5,3,sphere,[-1.0000002e+00  9.9993646e-03 -4.6039077e-07],[-2.1771895e-04 -1.2665987e-07  1.2079370e-05],[ 0.0001481  -0.00036526  0.00148321],[0.3 0.3 0.3],0.00021805381,0.0015346886,False,3.7058944144519046e-05,2.552521891630022e-06
6,3,sphere,[-1.0000004e+00  9.9998713e-03 -5.4504653e-07],[-2.5575701e-04 -1.5646219e-07  1.1181377e-05],[ 0.00015259 -0.00043763  0.00173832],[0.3 0.3 0.3],0.00025600134,0.0017990484,False,3.804867446888238e-05,5.273149099593866e-07
7,3,sphere,[-1.0000004e+00  9.9999458e-03 -6.6208031e-07],[-2.9455099e-04 -1.7881393e-07  9.1653537e-06],[ 0.00014883 -0.00051175  0.00199836],[0.3 0.3 0.3],0.0002946936,0.0020682097,False,3.8846334064146504e-05,1.387372350336591e-07
8,3,sphere,[-1.0000000e+00  1.0000065e-02 -8.5258398e-07],[-3.3430537e-04 -2.0861626e-07  5.9301592e-06],[ 0.00013651 -0.00059013  0.00226372],[0.3 0.3 0.3],0.00033435802,0.0023433554,False,3.988581011071801e-05,4.223744838327548e-07
9,3,sphere,[-1.0000005e+00  9.9999458e-03 -9.8099736e-07],[-3.7523301e-04 -4.7236681e-06  1.1538145e-06],[ 0.00011417 -0.00067827  0.00253338],[0.3 0.3 0.3],0.00037526453,0.0026250875,False,4.145202910876833e-05,5.080103733234864e-07
10,3,sphere,[-1.0000007e+00  1.0000005e-02 -1.1044031e-06],[-4.1721319e-04 -2.8312206e-07 -4.5023285e-06],[ 8.0957754e-05 -7.4392487e-04  2.8216329e-03],[0.3 0.3 0.3],0.00041723758,0.0029191764,False,4.2591618694132194e-05,2.7500018973114493e-07
11,3,sphere,[-1.0000008e+00  1.0000005e-02 -1.2716746e-06],[-4.6063680e-04 -3.1292439e-07 -1.1631502e-05],[ 3.8464459e-05 -8.2063104e-04  3.1156687e-03],[0.3 0.3 0.3],0.00046078375,0.0032221586,False,4.400495527079329e-05,2.0540356615583732e-07
12,3,sphere,[-1.0000011e+00  1.0000020e-02 -1.4441293e-06],[-5.0573220e-04 -3.6507845e-07 -2.0341568e-05],[-1.3370540e-05 -9.1264566e-04  3.4152078e-03],[0.3 0.3 0.3],0.0005061413,0.0035350737,False,4.592888581100851e-05,2.946287622762611e-07
13,3,sphere,[-1.0000013e+00  1.0000005e-02 -1.6387885e-06],[-5.5250281e-04 -1.3038516e-06 -3.0601914e-05],[-7.7850469e-05 -1.0005763e-03  3.7294165e-03],[0.3 0.3 0.3],0.0005533512,0.003862093,False,4.789202648680657e-05,3.081519821535039e-07
14,3,sphere,[-1.0000018e+00  1.0000020e-02 -1.8332776e-06],[-6.0122769e-04 -4.8428774e-07 -4.2424199e-05],[-0.00015404 -0.00109009  0.00405774],[0.3 0.3 0.3],0.0006027228,0.0042044367,False,5.0145306886406615e-05,5.151909476808214e-07
15,3,sphere,[-9.4201863e-01  1.0248542e-02  4.3679993e-06],[4.9643106e+00 9.5850229e-04 3.7547218e-04],[-2.2237948e-03  3.4397122e-02  5.5623555e+00],[0.3 0.3 0.3],4.9643106,5.5624623,False,4.964911937713623,0.05798369273543358
16,3,sphere,[-8.8413149e-01  1.0279104e-02 -1.0853565e-05],[ 4.9609685e+00 -6.6759512e-02 -2.5448477e-04],[1.6079769e-03 1.9792832e-02 5.5379825e+00],[0.3 0.3 0.3],4.9614177,5.538018,False,0.06780336052179337,0.05788714438676834
17,3,sphere,[-8.2634038e-01  1.0284379e-02 -1.4475589e-05],[ 4.9555011e+00 -1.1515767e-01 -2.1970482e-04],[4.371520e-04 2.461616e-03 5.544713e+00],[0.3 0.3 0.3],4.956839,5.5447135,False,0.04870600998401642,0.05779111385345459
18,3,sphere,[-7.6922637e-01  1.0254994e-02 -2.6482967e-05],[ 4.9488597e+00 -1.5288037e-01 -3.8114679e-04],[1.1233806e-03 9.3689319e-03 5.2097902e+00],[0.3 0.3 0.3],4.9512205,5.209799,False,0.03830321133136749,0.05711401253938675
19,3,sphere,[-7.1493745e-01  1.1827797e-02 -7.3317082e-05],[ 4.9175210e+00  3.3915460e-02 -9.4082416e-04],[3.4982231e-03 4.3591037e-02 3.5070109e+00],[0.3 0.3 0.3],4.917638,3.5072834,False,0.18940725922584534,0.05431171879172325
20,3,sphere,[-6.61813676e-01  1.35739595e-02 -8.42309237e-05],[ 4.9036155e+00  6.2230237e-02 -8.3709683e-04],[6.7753182e-04 3.1707995e-03 2.8260190e+00],[0.3 0.3 0.3],4.9040103,2.826021,False,0.03154522180557251,0.05315246433019638
21,3,sphere,[-6.09456599e-01  1.51560009e-02 -1.06698455e-04],[ 4.8936729e+00  5.4515556e-02 -9.4106881e-04],[1.0893096e-03 1.4039550e-02 2.3825200e+00],[0.3 0.3 0.3],4.8939767,2.3825614,False,0.01258495356887579,0.05238097906112671
22,3,sphere,[-5.5776358e-01  1.6505286e-02 -1.3410192e-04],[ 4.8842959e+00  4.1658923e-02 -1.0184457e-03],[1.2437974e-03 1.8191066e-02 1.9990225e+00],[0.3 0.3 0.3],4.884474,1.9991056,False,0.015913112089037895,0.05171063542366028
23,3,sphere,[-5.0669354e-01  1.7614514e-02 -1.6411016e-04],[ 4.8747630e+00  3.0222863e-02 -1.0623678e-03],[1.1914428e-03 2.0228226e-02 1.6389668e+00],[0.3 0.3 0.3],4.874857,1.639092,False,0.014888321980834007,0.05108208581805229
24,3,sphere,[-4.5621938e-01  1.8490180e-02 -1.9554660e-04],[ 4.8649697e+00  2.1151744e-02 -1.0795109e-03],[1.0414452e-03 2.1471474e-02 1.2943228e+00],[0.3 0.3 0.3],4.865016,1.2945013,False,0.013348926790058613,0.05048177018761635
25,3,sphere,[-4.0631905e-01  1.9140378e-02 -2.2776041e-04],[ 4.85495281e+00  1.41132325e-02 -1.07700611e-03],[8.5912074e-04 2.2313338e-02 9.6226293e-01],[0.3 0.3 0.3],4.8549733,0.962522,False,0.012242519296705723,0.04990456998348236
26,3,sphere,[-3.6496249e-01  2.6691601e-02 -3.0823378e-04],[2.7628877  0.13870019 0.02697713],[0.21666735 0.76907283 9.475319  ],[0.3 0.3 0.3],2.7664986,9.508948,False,2.095959424972534,0.042040370404720306
27,3,sphere,[-0.33003753  0.03585364 -0.00097241],[2.1357584  0.0953272  0.03008053],[ 0.48529333  0.71346515 10.395818  ],[0.3 0.3 0.3],2.1380963,10.431566,False,0.628635048866272,0.03611283004283905
28,3,sphere,[-0.30075908  0.04336345 -0.00112371],[1.9317082  0.04087866 0.05012862],[0.4881222  0.22931002 8.138214  ],[0.3 0.3 0.3],1.9327909,8.156064,False,0.21213921904563904,0.030226614326238632
29,3,sphere,[-0.273377    0.04948165 -0.00128858],[ 1.930841   -0.05710858  0.0505468 ],[0.4210716 0.1899596 6.989749 ],[0.3 0.3 0.3],1.9323465,7.004997,False,0.09799196571111679,0.028057754039764404
30,3,sphere,[-0.24662004  0.05662584 -0.00173008],[ 1.8024721  -0.12318933  0.03025303],[0.15763918 0.517547   8.086442  ],[0.3 0.3 0.3],1.8069302,8.10452,False,0.14579802751541138,0.027697818353772163
31,3,sphere,[-0.22238043  0.06264573 -0.00174746],[ 1.789469   -0.10487922  0.04194556],[-0.0494296   0.43620208  6.3433266 ],[0.3 0.3 0.3],1.7930305,6.358499,False,0.025319093838334084,0.02497595176100731
32,3,sphere,[-0.19979534  0.06917968 -0.00164856],[1.7634169  0.0325246  0.04790123],[-0.12967259  0.4280382   5.3066597 ],[0.3 0.3 0.3],1.7643672,5.3254733,False,0.1399785429239273,0.023511461913585663
33,3,sphere,[-0.17796028  0.07556283 -0.00148843],[1.7520996  0.0364375  0.05127666],[-0.18049671  0.41914243  4.9511733 ],[0.3 0.3 0.3],1.7532284,4.97216,False,0.01244124211370945,0.022749504074454308
34,3,sphere,[-0.15665801  0.08165073 -0.00129839],[1.7440736  0.01070972 0.05338459],[-0.21396497  0.41153538  4.761976  ],[0.3 0.3 0.3],1.7449234,4.784512,False,0.027032919228076935,0.02215592935681343
35,3,sphere,[-0.13580242  0.08746024 -0.00123911],[ 1.7368453  -0.01977868  0.04644709],[-0.11635231  0.30853164  4.6429787 ],[0.3 0.3 0.3],1.7375787,4.654673,False,0.0320923738181591,0.02164970338344574
36,3,sphere,[-0.11541271  0.0932456  -0.00092234],[ 1.7126888  -0.05132341  0.05202545],[-0.04225527  0.19015664  4.727387  ],[0.3 0.3 0.3],1.7142472,4.7313986,False,0.040121350437402725,0.02119695208966732
37,3,sphere,[-0.0961872   0.09997205 -0.00060127],[ 1.5707871  -0.09862286  0.06394273],[-0.02226357  0.23104697  5.6626954 ],[0.3 0.3 0.3],1.5751784,5.667451,False,0.15005119144916534,0.02037077583372593
38,3,sphere,[-0.07931757  0.10754867 -0.00041768],[ 1.388938   -0.00501138  0.08517705],[0.02260316 0.46975762 5.4728284 ],[0.3 0.3 0.3],1.3915563,5.4929986,False,0.20562857389450073,0.01849387399852276
39,3,sphere,[-6.3689530e-02  1.1524361e-01 -5.0931238e-05],[1.314574   0.01906805 0.10914399],[-0.10567198  0.5325226   5.296915  ],[0.3 0.3 0.3],1.319235,5.3246646,False,0.08175713568925858,0.017423612996935844
40,3,sphere,[-0.04895923  0.12297737  0.00063962],[ 1.2590401  -0.00361084  0.13306   ],[-0.26273206  0.48773164  5.4437647 ],[0.3 0.3 0.3],1.2660569,5.4718814,False,0.06457801163196564,0.016651418060064316
41,3,sphere,[-0.0350183   0.13045512  0.00137393],[ 1.2264912  -0.04562242  0.14524063],[-0.47897786  0.58918965  5.429396  ],[0.3 0.3 0.3],1.2359033,5.4822354,False,0.05452313646674156,0.015836842358112335
42,3,sphere,[-0.02191009  0.13748583  0.0022372 ],[1.2057376  0.04673809 0.14234014],[-0.563725   0.3768486  4.4789114],[0.3 0.3 0.3],1.2150096,4.52995,False,0.0947079136967659,0.014899707399308681
43,3,sphere,[-0.00938919  0.14416301  0.0033056 ],[1.1783888  0.05601811 0.13907784],[-0.51954234  0.22086409  4.1612463 ],[0.3 0.3 0.3],1.1878893,4.199366,False,0.0290639940649271,0.01423021499067545
44,3,sphere,[0.00258248 0.15061903 0.00452072],[1.1484715  0.04012356 0.139065  ],[-0.48091507  0.12298293  4.1026    ],[0.3 0.3 0.3],1.1575559,4.132521,False,0.033877503126859665,0.013655676506459713
0,4,bowl,[ 7.8405719e-08  8.4058344e-03 -4.3364707e-09],[ 0.00245673  0.00084756 -0.00390739],[-0.02947183 -0.00734839 -0.02429924],[0.649274 0.649274 0.649274],0.0046927175,0.038897827,False,0.0,0.0
1,4,bowl,[ 3.3620745e-07  1.0088660e-02 -3.0311639e-07],[ 0.00292032 -0.00022054  0.00049694],[ 0.00419353 -0.00255845 -0.02251822],[0.649274 0.649274 0.649274],0.002970497,0.023047812,False,0.00455564446747303,0.0016828253865242004
2,4,bowl,[ 2.0435546e-06  1.0423675e-02 -1.3585668e-07],[ 6.4060860e-04  3.1091273e-05 -1.3785023e-04],[-0.00113887 -0.00083814 -0.0045996 ],[0.649274 0.649274 0.649274],0.0006560097,0.004812047,False,0.0023797815665602684,0.0003350197512190789
3,4,bowl,[ 9.1106631e-07  1.0492966e-02 -2.8419890e-07],[-0.00024157 -0.00016291 -0.00010106],[-0.0007986  -0.00022622  0.00212249],[0.649274 0.649274 0.649274],0.00030840113,0.0022790106,False,0.0009040081640705466,6.929981464054435e-05
4,4,bowl,[4.7840877e-07 1.0504842e-02 2.2762106e-07],[-7.3235284e-04  8.0645084e-05 -8.2950166e-05],[-6.7100703e-04 -5.1765848e-05  6.0979738e-03],[0.649274 0.649274 0.649274],0.00074143446,0.006134999,False,0.0005481942789629102,1.1895120223925915e-05
5,4,bowl,[-4.06289473e-07  1.05074495e-02  8.13743100e-08],[-4.4417934e-04  4.9196184e-05 -4.9402850e-05],[-4.0716818e-04 -1.5809943e-05  3.7027162e-03],[0.649274 0.649274 0.649274],0.00044961783,0.0037250696,False,0.0002918191603384912,2.7575704280025093e-06
6,4,bowl,[-7.4144918e-07  1.0507673e-02  9.0512913e-09],[ 3.206398e-04 -8.173287e-06  6.393544e-06],[ 5.4736505e-05 -9.6346093e-06 -2.6602324e-03],[0.649274 0.649274 0.649274],0.00032080768,0.0026608128,False,0.0007689946796745062,4.0929535316536203e-07
7,4,bowl,[-5.5314740e-07  1.0507941e-02  4.9883965e-08],[-1.8743990e-04  1.3045967e-05 -1.3266123e-05],[-1.0873232e-04  5.0686922e-06  1.5490288e-03],[0.649274 0.649274 0.649274],0.0001883611,0.0015528485,False,0.000508902536239475,3.3025341394932184e-07
8,4,bowl,[-6.5908534e-07  1.0507688e-02  1.6065314e-08],[ 5.7943718e-04 -3.0353665e-05  2.6214206e-05],[ 2.1988346e-04 -9.6984277e-06 -4.8127961e-03],[0.649274 0.649274 0.649274],0.0005808235,0.004817826,False,0.0007691181381233037,2.766539921594813e-07
9,4,bowl,[-2.8061913e-07  1.0507770e-02  6.6735083e-08],[-2.8914446e-04 -1.5646219e-06  2.4179117e-06],[2.0555890e-05 1.1499935e-05 2.3906836e-03],[0.649274 0.649274 0.649274],0.0002891588,0.0023907996,False,0.000869384384714067,3.905392986780498e-07
10,4,bowl,[-5.7875877e-07  1.0508113e-02  5.0495146e-08],[-3.1672296e-04  2.6978552e-05 -2.8455603e-05],[-2.2880785e-04 -1.6829867e-05  2.6346063e-03],[0.649274 0.649274 0.649274],0.00031914102,0.0026445768,False,5.028379746363498e-05,4.545465515093383e-07
11,4,bowl,[-8.3807390e-07  1.0507792e-02  7.8289304e-09],[ 4.4816680e-04 -3.7364662e-05  3.3424287e-05],[ 2.7957579e-04 -7.9632291e-06 -3.7221117e-03],[0.649274 0.649274 0.649274],0.00045096205,0.0037326051,False,0.0007700815331190825,4.1437283471168485e-07
12,4,bowl,[-5.4092379e-07  1.0507911e-02  4.8574293e-08],[-1.7230498e-04  4.3958426e-06 -4.1266248e-06],[-3.3886841e-05  7.7738832e-06  1.4230632e-03],[0.649274 0.649274 0.649274],0.00017241044,0.0014234878,False,0.0006230082362890244,3.2275258377012506e-07
13,4,bowl,[-6.1548781e-07  1.0507666e-02  2.2846507e-08],[ 5.9504702e-04 -2.8476119e-05  2.4343504e-05],[ 2.0451713e-04 -1.0833773e-05 -4.9418327e-03],[0.649274 0.649274 0.649274],0.00059622515,0.004946075,False,0.0007685832679271698,2.5821182703111845e-07
14,4,bowl,[-1.7770799e-07  1.0508798e-02  7.1158865e-08],[-6.983394e-05 -2.052635e-05 -6.417644e-06],[-5.4130112e-05  7.0438973e-06  5.7319459e-04],[0.649274 0.649274 0.649274],7.307049e-05,0.0005757879,False,0.0006656396435573697,1.215119254993624e-06
15,4,bowl,[-3.30386683e-07  1.05082095e-02  6.14963938e-08],[-4.5986517e-04 -6.5244734e-05 -1.8768549e-05],[-1.5210797e-04 -3.9318898e-06  3.8200002e-03],[0.649274 0.649274 0.649274],0.00046484955,0.0038230293,False,0.000392780639231205,6.081522769818548e-07
16,4,bowl,[-5.6432327e-07  1.0507621e-02 -3.3178367e-09],[ 1.1365478e-03 -6.4022839e-05  4.2176034e-05],[ 3.5480782e-04 -2.0946052e-05 -9.4387727e-03],[0.649274 0.649274 0.649274],0.0011391307,0.009445462,False,0.0015975763089954853,6.366885259012633e-07
17,4,bowl,[1.6752165e-07 1.0508060e-02 9.6362783e-08],[-4.3433532e-04 -2.6784837e-05  2.8302074e-05],[2.3309205e-04 3.4780373e-05 3.5829153e-03],[0.649274 0.649274 0.649274],0.0004360798,0.0035906578,False,0.0015713857719674706,8.59515864704008e-07
18,4,bowl,[-1.8818537e-07  1.0507792e-02  1.3574027e-07],[-3.3679925e-04 -2.8282404e-05 -5.0214509e-05],[-4.0944380e-04 -2.8509479e-05  2.8138333e-03],[0.649274 0.649274 0.649274],0.00034169448,0.0028436093,False,0.00012522134056780487,4.4723654468725726e-07
19,4,bowl,[-5.2055111e-07  1.0507874e-02  6.7695510e-08],[-1.4638086e-04  5.9157610e-06 -2.4239966e-05],[-1.9955891e-04 -5.1762945e-06  1.2187129e-03],[0.649274 0.649274 0.649274],0.00014849218,0.0012349541,False,0.0001952008024090901,3.490185065402329e-07
20,4,bowl,[-5.5861892e-07  1.0507628e-02  2.2904715e-08],[ 8.0341223e-04 -3.0003488e-05  2.2124099e-05],[ 1.8549785e-04 -7.3841356e-06 -6.6774529e-03],[0.649274 0.649274 0.649274],0.0008042767,0.006680033,False,0.0009516021818853915,2.527983724576188e-07
21,4,bowl,[2.2817403e-08 1.0509297e-02 8.3207851e-08],[-1.14153139e-04 -3.35052609e-05 -1.06447915e-05],[-8.9578956e-05  1.0940263e-05  9.3736546e-04],[0.649274 0.649274 0.649274],0.00011944393,0.0009416996,False,0.0009181569912470877,1.7683415762803634e-06
22,4,bowl,[-1.9336585e-07  1.0508254e-02  7.2206603e-08],[-5.6539278e-04 -1.0804832e-04 -1.5239924e-05],[-1.2305295e-04 -4.2210877e-06  4.6988484e-03],[0.649274 0.649274 0.649274],0.0005758261,0.004700461,False,0.00045737839536741376,1.0653050139808329e-06
23,4,bowl,[-5.8603473e-07  1.0507777e-02  1.2514647e-08],[ 3.8556289e-04 -5.0008297e-05  2.5070074e-05],[ 2.1159771e-04 -1.6148337e-05 -3.1955419e-03],[0.649274 0.649274 0.649274],0.00038959988,0.0032025806,False,0.0009535775752738118,6.205848990248342e-07
24,4,bowl,[-3.5599805e-07  1.0507867e-02  6.0419552e-08],[-2.8653693e-04  1.5944242e-06 -3.7015834e-06],[-2.9549075e-05  8.7802709e-06  2.3701957e-03],[0.649274 0.649274 0.649274],0.00028656528,0.0023703962,False,0.0006746916333213449,2.5140676029877795e-07
25,4,bowl,[-5.2724499e-07  1.0507643e-02  2.2904715e-08],[ 6.6448323e-04 -2.7328730e-05  2.2858118e-05],[ 1.9277680e-04 -1.4070961e-05 -5.5170916e-03],[0.649274 0.649274 0.649274],0.0006654377,0.0055204765,False,0.000951830530539155,2.8406498131516855e-07
26,4,bowl,[ 5.6606866e-03  1.2631930e-02 -2.4170586e-05],[1.0556451  0.19904473 0.0050062 ],[ 0.03219803  0.02862196 -4.107606  ],[0.649274 0.649274 0.649274],1.0742581,4.107832,False,1.0736100673675537,0.006046695169061422
27,4,bowl,[1.2077307e-02 1.9590847e-02 6.9005182e-06],[1.1653162  0.47271898 0.00270099],[-0.00627458 -0.02231856 -3.9173717 ],[0.649274 0.649274 0.649274],1.2575502,3.9174404,False,0.2948400676250458,0.009465754963457584
28,4,bowl,[1.9815534e-02 2.4738856e-02 5.3816912e-05],[ 1.2317085   0.43261355 -0.0016941 ],[-0.0600362  -0.07364422 -3.725913  ],[0.649274 0.649274 0.649274],1.3054744,3.7271242,False,0.0776897668838501,0.009294318035244942
29,4,bowl,[2.7346183e-02 2.9377073e-02 4.0138897e-05],[ 1.1836852   0.40280327 -0.00517768],[-0.04213441 -0.07255304 -3.6207209 ],[0.649274 0.649274 0.649274],1.2503551,3.6216927,False,0.05663064122200012,0.008844427764415741
30,4,bowl,[3.526672e-02 3.373476e-02 5.478025e-06],[ 1.2058775e+00  3.6517715e-01 -1.0854937e-04],[ 0.02702535 -0.00868968 -3.4929967 ],[0.649274 0.649274 0.649274],1.2599583,3.493112,False,0.043976373970508575,0.009040218777954578
31,4,bowl,[ 4.2861890e-02  3.7970178e-02 -4.8219226e-07],[1.1608332  0.3400607  0.00197688],[ 0.0199079  -0.00804891 -3.4267385 ],[0.649274 0.649274 0.649274],1.2096194,3.4268057,False,0.0516156367957592,0.00869628693908453
32,4,bowl,[5.0084427e-02 4.2105138e-02 8.7916851e-06],[1.1144395  0.31788754 0.00309334],[ 0.01653974 -0.00865082 -3.3749561 ],[0.649274 0.649274 0.649274],1.1588949,3.3750079,False,0.05143224820494652,0.008322441019117832
